InChIKey,smiles,ic50_nm,pIC50,ID
AAAAZQPHATYWOK-JXMROGBWSA-N,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4nc5ccccc5s4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,64.0,7.1938200260161125,CHEMBL175513
AAGKMGNYUYCEPD-UHFFFAOYSA-N,CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21,1.6,8.795880017344075,CHEMBL2048906
AAKJLRGGTJKAMG-UHFFFAOYSA-N,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC,1248.777777777778,5.905357054138765,176870
AAWZYZGJDOSLSU-NSHDSACASA-N,COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN(C)CC(=O)N1,50.0,7.301029995663981,CHEMBL3935851
ABLXXKUDDSMAHU-UHFFFAOYSA-N,OCCNCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,7.7,8.113509274827518,CHEMBL1923013
ADKLWTJYNHIZGI-UHFFFAOYSA-N,O=C1NCc2cccc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)c21,2.5,8.602059991327963,CHEMBL2048794
ADWBIWIWVFJDMV-UHFFFAOYSA-N,COc1ccc(-c2c(CN3CCOCC3)nc3scc(C(=O)NN)n23)cc1,78.0,7.107905397309519,CHEMBL5173449
AERGSELXAOHCKG-UHFFFAOYSA-N,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(C(F)(F)F)c5)cc4)c3c2)o1,360.0,6.443697499232712,CHEMBL214419
AEZUIGRHDSRYGK-ONNFQVAWSA-N,COC1=CC(=CC(=C1O)CSC2=NCCS2)/C=C(\C#N)/C(=O)N,2000.0,5.698970004336019,44345288
AFHNMWQBLLGGSP-KBPBESRZSA-N,COc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCC[C@H]2CO1,50.0,7.301029995663981,CHEMBL3922278
AFIJGEFBZOCXKC-UHFFFAOYSA-N,Cc1ncc([N+](=O)[O-])n1CC(=O)NS(=O)(=O)c1ccc(Br)cc1,3590.0,5.444905551421681,CHEMBL1828864
AFTBNZZMNUUEFO-UHFFFAOYSA-N,Cc1cc(Nc2nc(Nc3ccccc3S(=O)(=O)C(C)C)c3c(C)[nH]nc3n2)c(OC(C)C)cc1C1CCN(C)CC1,7800.0,5.107905397309519,CHEMBL3651854
AFWYYXKXLMISDO-UHFFFAOYSA-N,CC1=CC=C(C=C1)CN2C=C(N=N2)COC3=C(C=C4C(=C3)N=CN=C4NC5=CC(=C(C=C5)F)Cl)NC(=O)C=C,158.0,6.801342913045577,155559257
AGTPOONMTANNPL-VOTSOKGWSA-N,C1COCCN1/C=C/C(=O)NC2=CC3=C(C=C2)N=CN=C3NC4=CC(=CC=C4)Br,4182.0,5.378615971518347,5328987
AIIKLMJLYXDANE-AWNIVKPZSA-N,Cc1ccc(-c2ccc3c(ccn3Cc3coc(/C=C/c4ccc(C(F)(F)F)cc4)n3)c2)cc1,34720.0,4.459420283495546,CHEMBL5172914
AILSWWUTQDGMFN-JXMROGBWSA-N,COc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,39.0,7.4089353929735005,CHEMBL179726
AITAJJAVEPMWPJ-UHFFFAOYSA-N,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1OCC1CN(C)CCO1,50.0,7.301029995663981,CHEMBL3945177
ALDCNHLMTCRENB-WUXMJOGZSA-N,COC1=CC(=CC(=C1O)CSC2=CC=CC=N2)/C=C(\C#N)/C(=O)N,700.0,6.154901959985743,44345316
ALLOGFWHFYNGAI-UHFFFAOYSA-N,C1=CC(=CC(=C1)OC(F)(F)F)OC2=C(C=C(C=C2)NC3=NC=NC4=C3N(C=C4)CCO)Cl,29.0,7.537602002101044,56849702
ALUHXQXQTNRXQL-KPKJPENVSA-N,C1=CC(=CC=C1C(=O)/C(=C/C2=CC(=C(C=C2)O)O)/C#N)F,13600.0,4.866461091629782,5328761
AMGFBSMVLAHKRN-UHFFFAOYSA-N,CC(=O)N1N=C(c2ccc(F)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,8540.0,5.068542129310995,CHEMBL3747152
AMKFBXVTNZFKFF-UHFFFAOYSA-N,O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)nn1)NO,16.4,7.785156151952302,CHEMBL3911796
ANSWUIBOAMGTKA-UHFFFAOYSA-N,CC(=O)N1N=C(c2ccc(Cl)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,4100.0,5.3872161432802645,CHEMBL3747277
ANZYWSJBWOVPCD-UHFFFAOYSA-N,CC(=O)N1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)o2)CC1.Cc1ccc(S(=O)(=O)O)cc1,6.8,8.167491087293763,CHEMBL3436359
APCFVCIEZAMJBU-FQEVSTJZSA-N,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COC[C@H]6CCCNC6)c45)ccc32)c1,170.0,6.769551078621726,CHEMBL246073
AQFZJOYINHZVKG-UHFFFAOYSA-N,C=CC(=O)Nc1cccc(-c2c(-c3ccc(N4CCN(C)CC4)cc3)[nH]c3ncnc(Nc4ccc(CN5C(=O)c6ccccc6C5=O)cc4)c23)c1,55.0,7.259637310505756,CHEMBL4740009
AQRKNLISUDWHED-UHFFFAOYSA-N,CC[n+]1c(/C=C/c2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)s2)sc2ccccc21.[I-],105.0,6.978810700930062,CHEMBL5440662
AQXIMVWUURMKKC-UHFFFAOYSA-N,COC1=CC(=CC(=C1OC)OC)C2=C(C(=O)NC2=O)C3=CNC4=C3C=C(C=C4)Br,13316.0,4.87562621351537,46231221
ARTXCXRRTXRAOJ-UHFFFAOYSA-N,COc1ccc(C2=NN(c3ccccc3)C(c3ccc4ccccc4c3)C2)cc1,1450.0,5.838631997765026,CHEMBL2325099
ASJKJRLGRZGMDR-GQCTYLIASA-N,COCCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,39.26,7.406049704736013,CHEMBL4474073
ASRPLHQXFWEEDQ-UHFFFAOYSA-N,C1COCCN1CCC2=NN=C(O2)C3=C(N=CN=C3NC4=CC(=C(C=C4)OCC5=CC=CC=C5)Cl)N,80.0,7.096910013008056,25063262
ATEKSUDRIVWTTK-UHFFFAOYSA-N,C=CC(=O)Nc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OCc1cn(CCCCC(=O)NO)nn1,16.0,7.795880017344075,CHEMBL4783641
ATRQYYQRKRQPJP-UHFFFAOYSA-N,CN1CCN(CC1)C2=C(C=C(C=C2)NC3=NC=NC4=CC5=C(C=C43)N(C(=O)O5)CCOC(=O)CBr)Cl,33.0,7.481486060122112,134133329
ATUXFPJRTSKHFB-UHFFFAOYSA-N,C=CC(=O)Nc1ccc2ncnc(Nc3ccc4[nH]cc(Br)c4c3)c2c1,3.5,8.455931955649724,CHEMBL5182567
AURNDRDGFOEYTM-UHFFFAOYSA-N,CCC1=CC(=CC=C1)NC(=O)CSC2=NC3=CC4=CC=CC=C4C=C3C(=O)N2C5=CC=C(C=C5)S(=O)(=O)N,42.0,7.376750709602099,171356677
AUUINTJCBZOBLI-UHFFFAOYSA-N,CC(=O)C1=CC2=C(C=C1)NC3=NC=CC(=C23)NC4=CC(=CC=C4)Cl,1150.0,5.939302159646388,76322137
AVHNHPHSQMBYAJ-UHFFFAOYSA-N,CC(C)(N)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21,0.98,9.008773924307503,CHEMBL2048912
AVZLAUUPFXMAEI-UHFFFAOYSA-N,C1=CC(=CC=C1CC(=O)NS(=O)(=O)C2=CC=C(C=C2)F)F,7020.0,5.153662887870195,56683687
AWFCPTZKALKFEK-UHFFFAOYSA-N,O=C(O)C1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,110.0,6.958607314841775,CHEMBL234772
AWTAJVRCTGKUAG-UHFFFAOYSA-N,CC1=NC=C(N1CC(=O)NS(=O)(=O)C2=CC=C(C=C2)F)[N+](=O)[O-],1530.0,5.815308569182401,54754343
AWXKATNXTVAFSM-UHFFFAOYSA-N,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCCOP(N)(=O)N(CCCl)CCCl,6000.0,5.221848749616356,CHEMBL4078431
AXCWTPZBNBDGJR-UHFFFAOYSA-N,COc1ccc(C2=NN(C(N)=S)C(c3cccc4ccccc34)C2)cc1,4180.0,5.3788237182249645,CHEMBL2325106
AXXNPLIUJGQSAQ-NRFANRHFSA-N,Fc1cccc(COc2ccc(Nc3ncnn4ccc(COC[C@@H]5CNCCO5)c34)cc2Cl)c1,560.0,6.251811972993799,CHEMBL246493
AYIGALYNJFDMRN-UHFFFAOYSA-N,Clc1ccccc1Oc1ccc(Nc2ncnc3cc[nH]c23)cc1Cl,11.0,7.958607314841775,CHEMBL1922900
AYUJWVQYAUDNQZ-UHFFFAOYSA-N,COC(=O)COCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,280.0,6.552841968657781,CHEMBL246491
AZDCMGDGNHSVCZ-UHFFFAOYSA-N,Cn1ccnc1S(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(C(F)(F)F)c4)c3c2)o1,26.0,7.585026652029182,CHEMBL265367
AZLXGJFHSLQCPV-UHFFFAOYSA-N,C#CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=C,55.0,7.259637310505756,CHEMBL3787386
BACURHXRJBKWQO-VRXWPRPYSA-N,CN[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2Oc1cc2ncnc(Nc3ccc(Br)c(Cl)c3)c2cc1OC,1000.0,6.0,CHEMBL3974328
BAGAPPYMHWWPRR-UHFFFAOYSA-N,O=C(Cc1ccc(F)cc1)NS(=O)(=O)c1ccc(Cl)cc1,7560.0,5.121478204498794,CHEMBL1828868
BBSZLPWCQBIFJS-YGWPLHOASA-N,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NC(F)(F)F,50.0,7.301029995663981,CHEMBL3958721
BCFGMOOMADDAQU-UHFFFAOYSA-N,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,32.31888888888889,7.52127851713933,208908
BCGJQZHTJZOQHC-UHFFFAOYSA-N,C1C(N(N=C1C2=CC=C(C=C2)Cl)C3=NC(=O)CS3)C4=CC=C(C=C4)Br,3840.0,5.415668775632469,57395705
BCVLPPYKGAHAMX-DHZHZOJOSA-N,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(CC(C)O)CC(C)O,104.0,6.982966660701219,CHEMBL369088
BDCAOKLPNVNFEL-UHFFFAOYSA-N,[O-][S+]1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6ccccc6)c(Cl)c5)c4c3)o2)CC1,23.0,7.638272163982407,CHEMBL212965
BDLBQHQWRICEGB-UHFFFAOYSA-N,CS(=O)(=O)CCNC(=O)C1=Cc2c(ncnc2Nc2ccc(Oc3cccc4sccc34)c(Cl)c2)NCC1,30.0,7.522878745280337,CHEMBL2348418
BDNLTOXSGSRVFC-QPJJXVBHSA-N,CN(CCOC)C/C=C/C(=O)NC1=CC2=C(C=C1)N=CN=C2NC3=CC(=CC=C3)Br,634.0,6.197910742118268,5328977
BFBSQOKQECCEPF-UHFFFAOYSA-N,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(CNC6CCNCC6)c45)ccc32)c1,76.0,7.119186407719209,CHEMBL392664
BFJHJPQKOHADCT-UHFFFAOYSA-N,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C)CC(C)(C)O1,50.0,7.301029995663981,CHEMBL3928601
BFXGHOJOXUBCTO-UHFFFAOYSA-N,CN(CC=C)CC#CC(=O)NC1=CC2=C(C=C1)N=CN=C2NC3=CC(=CC=C3)Br,85.0,7.070581074285707,5328959
BGGNHDDNOKPDMN-UHFFFAOYSA-N,COC1=CC=C(C=C1)C2CC(=NN2C3=NC(=O)CS3)C4=CC=C(C=C4)Cl,10340.0,4.985479461242076,57395706
BGPAHUNSGVWHIG-AREMUKBSSA-N,CN(C)[C@H](CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,0.5,9.30102999566398,CHEMBL3344216
BGPAHUNSGVWHIG-SANMLTNESA-N,CN(C)[C@@H](CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,26.1,7.583359492661719,CHEMBL3344221
BGPAHUNSGVWHIG-UHFFFAOYSA-N,CN(C)C(CS(=O)(=O)C)C1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,3.6,8.443697499232712,56640520
BHBAKAMXKOEGOS-NYYWCZLTSA-N,COC1=CC=C(C=C1)NCC2=COC(=N2)/C=C/C3=CC=C(C=C3)C(F)(F)F,1840.0,5.735182176990463,156768718
BHZWACACNOOTKB-UHFFFAOYSA-N,[O-][S+]1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)o2)CC1,18.0,7.744727494896693,CHEMBL212954
BIHVFACLXYTHDA-UHFFFAOYSA-N,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)OCC4=CC=CC=C4)Cl)C#N)NS(=O)(=O)C=C,61.0,7.214670164989233,11203436
BIIVYFLTOXDAOV-YVEFUNNKSA-N,CN1CC[C@@H]([C@@H](C1)O)C2=C(C=C(C3=C2OC(=CC3=O)C4=CC=CC=C4Cl)O)O,15800.0,4.801342913045577,5287969
BIMWWEYHEVYXDA-UHFFFAOYSA-N,CNC(=O)NCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,69.0,7.161150909262744,CHEMBL380078
BIOWMBMJKQEQBG-UHFFFAOYSA-N,O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccc(F)cc1,11050.0,4.95663772197887,CHEMBL1828872
BJAGGLCSYNEXDA-DHZHZOJOSA-N,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC4=C(C=C3)N(CC4)CC5=CC=CC=C5)C#N)NC(=O)/C=C/CN(C)C,230.0,6.638272163982407,11387244
BJERDOMCCSOVLH-PITGTEGRSA-N,CC1=CCC[C@](C)(CC/C(C)=C/CC2=C(O)C(=O)C=C(N[C@H](C(=O)O)C(C)C)C2=O)[C@@H]1C,35.0,7.455931955649724,CHEMBL2315697
BJERDOMCCSOVLH-UFWCJVTCSA-N,CC1=CCC[C@](C)(CC/C(C)=C/CC2=C(O)C(=O)C=C(N[C@@H](C(=O)O)C(C)C)C2=O)[C@@H]1C,37.0,7.431798275933005,CHEMBL2315699
BJVFDJMSCQOJHZ-QGZVFWFLSA-N,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(OCCCCC(=O)NO)cc3)cc12)c1ccccc1,100.0,7.0,CHEMBL3899385
BLCWDFQAJUMTGJ-RMKNXTFCSA-N,CCCN(CCC)C/C=C/C(=O)NC1=CC2=C(C=C1)N=CN=C2NC3=CC(=CC=C3)Br,1428.0,5.845271792559844,5328971
BLKHBMPRDHTKGF-UHFFFAOYSA-N,O=C(Nc1ccc(Br)cc1)c1ccc(N(CCCl)CCCl)cc1,2580.0,5.58838029403677,CHEMBL589831
BLRPVPKLIFBVIC-UHFFFAOYSA-N,Cc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,88.0,7.055517327849831,CHEMBL427671
BMAOWXTVCYAPFY-JXMROGBWSA-N,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)OCC4=CC=CC=C4)Cl)C#N)NC(=O)/C=C/CN5CCN(CC5)C,540.0,6.267606240177031,11238864
BMTLFVUIPBHECG-FMIVXFBMSA-N,CCOc1cc2ncc(C#N)c(Nc3ccc(N(C)Cc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,2100.0,5.6777807052660805,CHEMBL175552
BMTLGYPQYJNECV-UHFFFAOYSA-N,COc1cc(N2CCC(N3CCCCC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4ccc(F)cc4Cl)c3)nc3ccccn23)n1,1000.0,6.0,CHEMBL3905921
BNNHALXHKHKDOT-QGZVFWFLSA-N,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(NC(=O)CCCCC(=O)NO)cc3)cc12)c1ccccc1,100.0,7.0,CHEMBL3924346
BOFFROCKPXQEEH-DHZHZOJOSA-N,FC(F)(F)c1ccc(/C=C/c2nc(CNc3ccccc3)co2)cc1,5300.0,5.275724130399211,CHEMBL5206700
BOURCKXZYDOVSP-UHFFFAOYSA-N,O=C1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CCN1,750.0,6.1249387366083,CHEMBL233324
BQGLDSZPKUBDDR-UHFFFAOYSA-N,C1CCN(CC1)CCNC(=O)C2=C(N=CN=C2NC3=CC(=C(C=C3)OCC4=CC=CC=C4)Cl)N,10000.0,5.0,25271514
BQKAPRHCWWQTIM-OERAWDQMSA-N,CCOc1cc2ncnc(Nc3ccc(Oc4cc5nncn5cn4)c(C)c3)c2cc1NC(=O)/C(F)=C/[C@H]1CCCN1C,3.51,8.454692883534175,CHEMBL5178703
BQKAPRHCWWQTIM-OKFCBPFISA-N,CCOc1cc2ncnc(Nc3ccc(Oc4cc5nncn5cn4)c(C)c3)c2cc1NC(=O)/C(F)=C\[C@@H]1CCCN1C,3.68,8.434152181326482,CHEMBL5181694
BQKAPRHCWWQTIM-PDEZOQIOSA-N,CCOc1cc2ncnc(Nc3ccc(Oc4cc5nncn5cn4)c(C)c3)c2cc1NC(=O)/C(F)=C\[C@H]1CCCN1C,7.3,8.136677139879545,CHEMBL5170965
BQKAPRHCWWQTIM-PHZXFRFISA-N,CCOc1cc2ncnc(Nc3ccc(Oc4cc5nncn5cn4)c(C)c3)c2cc1NC(=O)/C(F)=C/[C@@H]1CCCN1C,3.38,8.471083299722345,CHEMBL5176854
BQMMBUOYOGSCCG-UHFFFAOYSA-N,C1CCN(CC1)CC#CC(=O)NC2=CC3=C(C=C2)N=CN=C3NC4=CC(=CC=C4)Br,73.0,7.136677139879544,5328960
BQZMCLZHBMFQQD-AATRIKPKSA-N,COc1cc2ncc(C#N)c(Nc3ccc(Sc4nccn4C)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,155.0,6.809668301829708,CHEMBL180175
BTLOEEXILKUGRC-UHFFFAOYSA-N,COCCNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,91.0,7.040958607678906,CHEMBL2408047
BTVYACKHYXUQPH-RMKNXTFCSA-N,CCN(CC)C/C=C/C(=O)N1CCOc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc21,4.0,8.397940008672037,CHEMBL4648271
BTWVWABAWDKQNJ-UHFFFAOYSA-N,C=CC(=O)Nc1cccc(Nc2ncc(NC(=O)c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)cn2)c1,19.0,7.721246399047171,CHEMBL3290142
BTYYWOYVBXILOJ-UHFFFAOYSA-N,CC#CC(=O)NC1=CC2=C(C=C1)N=CN=C2NC3=CC(=CC=C3)Br,197.5,7.096029639392251,2776
BUMADWVVVPZKNG-UHFFFAOYSA-N,CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5ccccn5)cc4)c23)CC1,70.0,7.154901959985743,CHEMBL194337
BURBAFXROHRDAV-UHFFFAOYSA-N,C1=CC=C(C=C1)COC2=CC=C(C=C2)NC3=NC=NC4=C3C=C(C=C4)O,263.0,6.580044251510242,5329481
BVASVOATLGXWDS-UHFFFAOYSA-N,C1=CC=C(C=C1)COC2=CC=C(C=C2)NC3=NC=NC4=C3C=C(C=C4)OCCCCNC(=O)C(F)(F)F,117.0,6.931814138253838,5329488
BVBMTEPFJRTLEL-KBKYJPHKSA-N,CN(C)/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,2.0,8.698970004336019,CHEMBL497459
BVGMTOOWGPWDSU-JOCHJYFZSA-N,C[C@@H](Nc1ncnc2c1cc(-c1ccc(C(=O)NCCNCCCCCCC(=O)NO)cc1)n2C)c1ccccc1,100.0,7.0,CHEMBL3917093
BVMZNZPGSFCWPC-UHFFFAOYSA-N,C1CN(CC(=O)N1)CC2=C3C(=NC=NN3C=C2)NC4=CC5=C(C=C4)N(N=C5)CC6=CC(=CC=C6)F,200.0,6.698970004336019,10227095
BVWQZMQCRDRIMH-IPPBACCNSA-N,CN1CCN(/N=C/c2c(N)ncnc2Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)CC1,8.0,8.096910013008056,CHEMBL498134
BWUDFDISHJZZSP-UHFFFAOYSA-N,C=CC(=O)Nc1cccc(-c2c(-c3ccc(N4CCN(C)CC4)cc3)[nH]c3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c23)c1,95.0,7.022276394711152,CHEMBL4791900
BWWLZGAQCJRAGF-UHFFFAOYSA-N,CC(C)(O)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,15.0,7.823908740944319,CHEMBL1923021
BXBBCTASDUZGMZ-JXMROGBWSA-N,COc1cc2ncc(C#N)c(Nc3ccc(Sc4ncc(-c5ccccc5)s4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,1007.0,5.996970529446382,CHEMBL175558
BYFAOQDSQYRKMW-UHFFFAOYSA-N,O=C(Cc1ccc(Br)cc1)NS(=O)(=O)c1ccc(Cl)cc1,18940.0,4.722620025332746,CHEMBL1828878
BYYWPKXODYXSLS-UHFFFAOYSA-N,C#Cc1cccc(Nc2ncnc3ccc(OCCCOP(N)(=O)N(CCCl)CCCl)cc23)c1,190.0,6.721246399047171,CHEMBL4079768
BZFPYVHUYNZICS-UHFFFAOYSA-N,COc1ccc(C2CC(c3ccc(Br)cc3)=NN2C2=NC(=O)CS2)cc1,9270.0,5.032920265855503,CHEMBL1958211
BZLNIUFWAWPNOW-UHFFFAOYSA-N,CCN1CCCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,50.0,7.301029995663981,CHEMBL3983938
BZUIGXZUUGQBLL-UHFFFAOYSA-N,CN1CCN(CC1)CCOC2=NNC3=C2C(=NC=N3)NC4=CC(=C(C=C4)OCC5=CC=CC=N5)Cl,1.0,9.0,11634645
CADRLZXVKIQPSG-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCCCC(=O)NO,20.0,7.698970004336019,24944851
CANOJKGQDCJDOX-VZUCSPMQSA-N,C1=CC(=C(C=C1/C=C(\C#N)/C(=O)C2=CC(=C(C=C2)O)O)O)O,18000.0,4.7447274948966935,5328760
CAWAMBOTFXXXBZ-JXMROGBWSA-N,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,732.0,6.135488918941608,CHEMBL179923
CBBJKEWGUCYSAO-UHFFFAOYSA-N,O=C(CCl)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(F)c(F)c4)c3cc21,3200.0,5.494850021680094,CHEMBL3902295
CBDBASHBUAODSV-UHFFFAOYSA-N,CCOCc1cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2c1CC,1400.0,5.853871964321762,CHEMBL196548
CBDFEHZTEPLMIJ-JXMROGBWSA-N,C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCCCC2)CCO4)c1,290.0,6.537602002101044,CHEMBL3114688
CBHGEOYZIGSNDM-UHFFFAOYSA-N,COc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OCC1CN(C)C(C)(C)CO1,50.0,7.301029995663981,CHEMBL3972712
CBHMHNJMLULEOJ-UHFFFAOYSA-N,C=CC(=O)Nc1cccc(-c2c[nH]c3ncnc(Nc4ccc(Cc5ccccc5)cc4)c23)c1,29.0,7.537602002101044,CHEMBL4763834
CBHNKMDPARMMCD-UHFFFAOYSA-N,C=CC(=O)Nc1cccc(-c2c[nH]c3ncnc(Nc4ccc(CN5C(=O)c6ccccc6C5=O)cc4)c23)c1,11.0,7.958607314841775,CHEMBL4795165
CBNJCHVHBCJGBE-RMKNXTFCSA-N,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCC(O)(O)CC1,58.0,7.236572006437063,CHEMBL362824
CCYITMVYHGCYJS-UHFFFAOYSA-N,COc1cc(N2CCC(CCS(C)(=O)=O)CC2)c(C)cc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,6.0,CHEMBL3969511
CDDJNPZYBJNIRP-UHFFFAOYSA-N,CC1=C(NC2=CN=NC(=C12)NC3=CC(=C(C=C3)OCC4=CC(=CC=C4)F)Cl)C(=O)NCCN5CCOCC5,4.0,8.397940008672037,24782374
CDHCIFPMFKCLCH-UHFFFAOYSA-N,C=CC(=O)Nc1cccc(-c2c(-c3ccc(N4CCN(C)CC4)cc3)[nH]c3ncn(C(C)C)c(=O)c23)c1,592.0,6.22767829327708,CHEMBL4759651
CEZMWLPQGCFDGW-UHFFFAOYSA-N,Clc1cccc(Nc2ccnc3[nH]c4ccccc4c23)c1,66.0,7.180456064458131,CHEMBL3133822
CFFCHXQRKUPYPT-FMIVXFBMSA-N,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,25.0,7.602059991327962,CHEMBL360958
CGRLNCABNBKKKW-UHFFFAOYSA-N,C1CN(CCC1N)CC2=C3C(=NC=NN3C=C2)NC4=CC(=C(C=C4)F)Cl,6.0,8.221848749616356,11440253
CHESBDRRLQCAEW-UHFFFAOYSA-N,CCCCN1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,50.0,7.301029995663981,CHEMBL3919051
CJGPKVRBUPRPTR-UHFFFAOYSA-N,COc1cc(Nc2ncnc3ccc(-c4ccc(CNCCS(C)(=O)=O)o4)cc23)ccc1OCc1cccc(F)c1,90.0,7.045757490560675,CHEMBL215033
